transaction_id,city,transaction_date,card_type,exp_type,gender,amount
2427,Greater Mumbai,25-Feb-14,Silver,Fuel,M,241043
2428,Bengaluru,20-Oct-13,Signature,Fuel,M,111559
2429,Ahmedabad,19-Oct-13,Platinum,Fuel,F,247988
2430,Ahmedabad,15-Nov-14,Platinum,Fuel,F,59448
2431,Bengaluru,11-Nov-14,Signature,Fuel,F,271446
2432,Bengaluru,25-Oct-14,Gold,Fuel,M,251394
2433,Ahmedabad,15-Feb-14,Silver,Fuel,M,245523
2434,Bengaluru,28-Mar-14,Silver,Fuel,F,4143
2435,Greater Mumbai,26-May-14,Platinum,Fuel,F,196136
2436,Ahmedabad,22-May-15,Signature,Fuel,M,41313
2437,Delhi,16-Feb-14,Silver,Fuel,F,284814
2438,Ahmedabad,19-Jan-15,Signature,Fuel,F,224300
2439,Bengaluru,17-Apr-15,Gold,Fuel,M,131651
2440,Bengaluru,7-Jan-15,Gold,Fuel,F,88407
2441,Delhi,6-Aug-14,Signature,Fuel,F,106943
2442,Delhi,27-Aug-14,Silver,Fuel,M,169202
2443,Ahmedabad,8-Oct-13,Gold,Fuel,M,60020
2444,Ahmedabad,21-Dec-13,Platinum,Fuel,F,128551
2445,Bengaluru,7-Oct-13,Platinum,Fuel,M,200833
2446,Delhi,1-Jul-14,Signature,Fuel,F,48730
2447,Ahmedabad,5-Jan-14,Gold,Fuel,M,240769
2448,Bengaluru,5-Feb-15,Gold,Fuel,M,128720
2449,Greater Mumbai,30-Aug-14,Gold,Fuel,F,12413
2450,Greater Mumbai,30-Mar-14,Gold,Fuel,F,57188
2451,Greater Mumbai,24-Feb-15,Silver,Fuel,F,1845
2452,Ahmedabad,7-Jan-14,Silver,Fuel,M,47353
2453,Ahmedabad,4-Sep-14,Platinum,Fuel,M,153570
2454,Greater Mumbai,13-Dec-13,Signature,Fuel,F,25937
2455,Bengaluru,26-Nov-13,Signature,Fuel,M,153536
2456,Delhi,28-Nov-14,Gold,Fuel,M,280656
2457,Greater Mumbai,31-Jul-14,Silver,Fuel,F,157376
2458,Ahmedabad,6-Jun-14,Signature,Fuel,M,227937
2459,Bengaluru,22-Nov-14,Signature,Fuel,F,157671
2460,Greater Mumbai,9-Aug-14,Signature,Fuel,M,119897
2461,Greater Mumbai,6-Dec-14,Silver,Fuel,F,68556
2462,Delhi,21-Jan-15,Platinum,Fuel,F,221061
2463,Ahmedabad,11-Mar-15,Platinum,Fuel,F,127335
2464,Ahmedabad,2-Oct-14,Signature,Fuel,F,217037
2465,Bengaluru,8-Oct-14,Signature,Fuel,M,133407
2466,Delhi,12-Jan-14,Platinum,Fuel,M,76661
2467,Ahmedabad,9-Oct-14,Signature,Fuel,F,142197
2468,Ahmedabad,2-Aug-14,Signature,Fuel,M,26448
2469,Delhi,30-Sep-14,Gold,Fuel,F,98918
2470,Ahmedabad,2-Dec-14,Platinum,Fuel,F,114790
2471,Greater Mumbai,3-Apr-14,Signature,Fuel,F,251168
2472,Bengaluru,27-Apr-15,Platinum,Fuel,M,37586
2473,Ahmedabad,11-Nov-14,Silver,Fuel,M,222699
2474,Delhi,25-Feb-14,Silver,Fuel,F,140492
2475,Bengaluru,27-Apr-15,Silver,Fuel,M,27365
2476,Delhi,26-Mar-15,Gold,Fuel,M,32494
2477,Bengaluru,2-Jun-14,Silver,Fuel,F,22979
2478,Delhi,22-Jan-14,Platinum,Fuel,F,106320
2479,Greater Mumbai,4-Dec-14,Gold,Fuel,M,130637
2480,Ahmedabad,5-Feb-14,Signature,Fuel,M,269011
2481,Delhi,4-Dec-14,Gold,Fuel,F,156610
2482,Bengaluru,25-Jun-14,Platinum,Fuel,F,133343
2483,Delhi,28-Feb-14,Platinum,Fuel,M,60033
2484,Ahmedabad,22-Nov-14,Platinum,Fuel,M,197864
2485,Ahmedabad,10-Sep-14,Signature,Fuel,M,292496
2486,Greater Mumbai,20-May-15,Silver,Fuel,F,262402
2487,Ahmedabad,11-Nov-13,Silver,Fuel,F,166241
2488,Ahmedabad,1-Feb-14,Gold,Fuel,F,28182
2489,Greater Mumbai,17-Sep-14,Platinum,Fuel,M,11050
2490,Bengaluru,22-Sep-14,Platinum,Fuel,M,90556
2491,Ahmedabad,24-Nov-14,Gold,Fuel,F,44099
2492,Delhi,8-Aug-14,Platinum,Fuel,F,173616
2493,Ahmedabad,3-Apr-15,Silver,Fuel,M,133031
2494,Ahmedabad,8-Feb-15,Silver,Fuel,M,164284
2495,Greater Mumbai,22-Feb-14,Platinum,Fuel,F,147228
2496,Bengaluru,10-Nov-14,Silver,Fuel,M,218168
2497,Greater Mumbai,16-Sep-14,Gold,Fuel,M,41863
2498,Delhi,22-Mar-14,Silver,Fuel,M,63428
2499,Delhi,31-Jan-15,Silver,Fuel,F,201605
2500,Greater Mumbai,18-Apr-15,Platinum,Fuel,M,252257
2501,Bengaluru,14-Feb-15,Signature,Fuel,M,124304
2502,Bengaluru,27-Feb-14,Gold,Fuel,M,90682
2503,Delhi,19-Jan-14,Gold,Fuel,F,188325
2504,Bengaluru,13-May-15,Signature,Fuel,M,133862
2505,Delhi,8-Mar-14,Signature,Fuel,F,70686
2506,Delhi,14-Oct-13,Platinum,Fuel,F,90381
2507,Greater Mumbai,15-May-14,Gold,Fuel,F,265841
2508,Greater Mumbai,3-Sep-14,Silver,Fuel,M,298276
2509,Bengaluru,29-Apr-14,Gold,Fuel,F,137564
2510,Bengaluru,6-Mar-14,Silver,Fuel,F,295125
2511,Greater Mumbai,4-Nov-13,Platinum,Fuel,M,162577
2512,Ahmedabad,22-May-14,Gold,Fuel,F,218256
2513,Ahmedabad,20-Jan-14,Gold,Fuel,M,48541
2514,Delhi,30-Dec-13,Silver,Fuel,M,214789
2515,Bengaluru,3-Sep-14,Gold,Fuel,M,179399
2516,Greater Mumbai,19-Apr-15,Platinum,Fuel,M,203423
2517,Ahmedabad,6-Dec-14,Platinum,Fuel,M,168418
2518,Ahmedabad,18-Jan-14,Gold,Fuel,F,95277
2519,Bengaluru,12-Mar-15,Signature,Fuel,F,32543
2520,Delhi,12-Dec-13,Gold,Fuel,F,182531
2521,Delhi,18-Nov-14,Silver,Fuel,M,176503
2522,Bengaluru,29-Dec-13,Gold,Fuel,M,84828
2523,Delhi,6-Apr-14,Gold,Fuel,F,272776
2524,Bengaluru,14-Dec-13,Platinum,Fuel,M,191951
2525,Ahmedabad,26-Dec-13,Gold,Fuel,F,182186
2526,Ahmedabad,9-Jan-14,Signature,Fuel,M,160735
2527,Greater Mumbai,16-Apr-14,Gold,Fuel,M,242317
2528,Greater Mumbai,18-Feb-14,Silver,Fuel,M,93435
2529,Delhi,4-Jan-15,Signature,Fuel,F,184116
2530,Bengaluru,17-Nov-14,Gold,Fuel,F,161494
2531,Delhi,19-Mar-15,Platinum,Fuel,F,92032
2532,Delhi,9-Mar-15,Platinum,Fuel,F,70031
2533,Delhi,9-Jul-14,Signature,Fuel,F,217107
2534,Greater Mumbai,25-Jun-14,Gold,Fuel,M,223049
2535,Greater Mumbai,28-Jun-14,Silver,Fuel,M,84361
2536,Greater Mumbai,9-Apr-15,Silver,Fuel,F,106721
2537,Greater Mumbai,26-Apr-15,Platinum,Fuel,F,21547
2538,Bengaluru,5-Oct-13,Silver,Fuel,F,127320
2539,Delhi,7-Dec-14,Signature,Fuel,F,76744
2540,Bengaluru,1-Mar-14,Platinum,Fuel,F,155512
2541,Delhi,27-Nov-14,Signature,Fuel,F,237645
2542,Bengaluru,19-Oct-14,Silver,Fuel,M,1161
2543,Ahmedabad,28-Jun-14,Platinum,Fuel,M,209223
2544,Ahmedabad,10-Apr-15,Gold,Fuel,F,47567
2545,Delhi,26-Dec-13,Platinum,Fuel,F,79466
2546,Delhi,24-Oct-13,Gold,Fuel,F,173318
2547,Ahmedabad,18-Jan-14,Platinum,Fuel,M,261598
2548,Greater Mumbai,17-Feb-14,Platinum,Fuel,M,107686
2549,Ahmedabad,16-Jan-15,Gold,Fuel,M,113782
2550,Bengaluru,16-Oct-14,Signature,Fuel,F,34226
2551,Bengaluru,13-Oct-13,Silver,Fuel,M,202490
2552,Greater Mumbai,23-Mar-14,Gold,Fuel,F,156624
2553,Greater Mumbai,23-Sep-14,Signature,Fuel,F,44163
2554,Ahmedabad,23-Jun-14,Silver,Fuel,F,275788
2555,Ahmedabad,7-Dec-14,Silver,Fuel,M,199281
2556,Delhi,20-Apr-15,Platinum,Fuel,F,67510
2557,Bengaluru,7-Oct-13,Silver,Fuel,M,39434
2558,Bengaluru,4-Oct-14,Silver,Fuel,M,285026
2559,Delhi,9-Mar-15,Silver,Fuel,M,192840
2560,Bengaluru,29-Sep-14,Silver,Fuel,M,239268
2561,Bengaluru,1-Dec-13,Silver,Fuel,F,143789
2562,Greater Mumbai,25-Aug-14,Silver,Fuel,F,243710
2563,Delhi,15-Feb-14,Silver,Fuel,F,242915
2564,Ahmedabad,28-Oct-14,Signature,Fuel,M,67750
2565,Delhi,16-Jul-14,Platinum,Fuel,F,295184
2566,Bengaluru,31-Jan-14,Silver,Fuel,M,183412
2567,Bengaluru,3-Dec-13,Silver,Fuel,M,241106
2568,Ahmedabad,22-Jan-14,Gold,Fuel,M,198461
2569,Greater Mumbai,24-Jun-14,Signature,Fuel,F,83771
2570,Greater Mumbai,20-Oct-14,Gold,Fuel,M,85352
2571,Bengaluru,27-Dec-13,Platinum,Fuel,M,211702
2572,Delhi,27-Oct-13,Platinum,Fuel,F,283215
2573,Greater Mumbai,12-Apr-14,Platinum,Fuel,F,149212
2574,Greater Mumbai,12-Oct-14,Signature,Fuel,F,54823
2575,Delhi,16-Aug-14,Silver,Fuel,F,92420
2576,Ahmedabad,28-Dec-14,Platinum,Fuel,M,76726
2577,Bengaluru,16-Feb-15,Gold,Fuel,M,78948
2578,Delhi,27-Sep-14,Platinum,Fuel,F,188231
2579,Ahmedabad,25-Mar-15,Platinum,Fuel,F,98631
2580,Greater Mumbai,20-Oct-13,Signature,Fuel,F,218478
2581,Delhi,25-Sep-14,Platinum,Fuel,M,3008
2582,Delhi,14-Oct-14,Gold,Fuel,F,236842
2583,Ahmedabad,9-Nov-14,Silver,Fuel,M,216342
2584,Greater Mumbai,24-May-14,Platinum,Fuel,F,149470
2585,Delhi,19-Mar-15,Signature,Fuel,M,166495
2586,Greater Mumbai,8-Oct-13,Silver,Fuel,F,94545
2587,Greater Mumbai,31-May-14,Gold,Fuel,M,118614
2588,Delhi,14-Jun-14,Silver,Fuel,M,270133
2589,Greater Mumbai,29-Mar-15,Gold,Fuel,F,290616
2590,Delhi,17-Dec-14,Signature,Fuel,M,29011
2591,Delhi,28-Dec-14,Platinum,Fuel,M,81870
2592,Ahmedabad,5-Dec-14,Silver,Fuel,F,181718
2593,Greater Mumbai,5-Oct-13,Signature,Fuel,M,122595
2594,Delhi,22-Jun-14,Gold,Fuel,M,4886
2595,Greater Mumbai,14-Jan-14,Signature,Fuel,F,87148
2596,Delhi,15-Mar-14,Platinum,Fuel,F,268003
2597,Bengaluru,7-Dec-13,Platinum,Fuel,M,178541
2598,Bengaluru,23-Apr-15,Gold,Fuel,M,80215
2599,Greater Mumbai,30-Sep-14,Gold,Fuel,F,291952
2600,Delhi,6-Mar-15,Platinum,Fuel,M,150821
2601,Delhi,19-Oct-14,Gold,Fuel,M,242626
2602,Bengaluru,16-Feb-15,Gold,Fuel,F,177352
2603,Ahmedabad,4-Oct-14,Silver,Fuel,M,275968
2604,Greater Mumbai,14-Jun-14,Platinum,Fuel,M,105375
2605,Greater Mumbai,31-Aug-14,Silver,Fuel,F,126673
2606,Ahmedabad,26-Jan-15,Gold,Fuel,F,299352
2607,Delhi,30-May-14,Signature,Fuel,F,284258
2608,Ahmedabad,30-Apr-15,Platinum,Fuel,M,119090
2609,Greater Mumbai,8-Aug-14,Silver,Fuel,M,143571
2610,Greater Mumbai,16-Sep-14,Silver,Fuel,F,286003
2611,Ahmedabad,19-Jan-14,Silver,Fuel,F,187172
2612,Bengaluru,24-Nov-14,Platinum,Fuel,F,23526
2613,Delhi,2-Aug-14,Gold,Fuel,M,89018
2614,Greater Mumbai,26-Jul-14,Signature,Fuel,M,216161
2615,Ahmedabad,7-Nov-14,Gold,Fuel,F,271718
2616,Greater Mumbai,10-May-15,Signature,Fuel,M,268638
2617,Delhi,6-Dec-13,Gold,Fuel,F,118103
2618,Ahmedabad,5-Mar-14,Silver,Fuel,F,222172
2619,Greater Mumbai,12-Dec-14,Platinum,Fuel,F,169116
2620,Ahmedabad,14-Nov-14,Silver,Fuel,M,210459
2621,Delhi,4-Mar-15,Signature,Fuel,F,26341
2622,Bengaluru,8-Jun-14,Silver,Fuel,M,31709
2623,Greater Mumbai,26-Dec-14,Platinum,Fuel,M,243989
2624,Delhi,1-Jan-15,Signature,Fuel,M,250831
2625,Bengaluru,14-Nov-13,Gold,Fuel,M,173103
2626,Greater Mumbai,5-Nov-13,Gold,Fuel,F,265328
2627,Greater Mumbai,10-Mar-14,Silver,Fuel,F,44713
2628,Ahmedabad,25-Nov-14,Platinum,Fuel,F,119966
2629,Bengaluru,22-Dec-13,Gold,Fuel,F,119493
2630,Greater Mumbai,27-Oct-13,Silver,Fuel,M,294341
2631,Greater Mumbai,30-Dec-13,Signature,Fuel,F,105887
2632,Ahmedabad,3-Dec-14,Signature,Fuel,F,178340
2633,Ahmedabad,26-Jan-14,Gold,Fuel,M,191891
2634,Ahmedabad,3-Dec-13,Signature,Fuel,F,231805
2635,Greater Mumbai,18-Mar-14,Signature,Fuel,M,204377
2636,Greater Mumbai,6-Dec-13,Signature,Fuel,M,34494
2637,Delhi,18-May-15,Platinum,Fuel,F,253259
2638,Greater Mumbai,9-Jun-14,Platinum,Fuel,M,216754
2639,Greater Mumbai,27-Aug-14,Signature,Fuel,M,164519
2640,Delhi,20-Aug-14,Signature,Fuel,F,25536
2641,Bengaluru,17-Feb-14,Gold,Fuel,M,140208
2642,Greater Mumbai,18-May-15,Signature,Fuel,M,77699
2643,Ahmedabad,14-Jun-14,Signature,Fuel,M,52151
2644,Bengaluru,24-Oct-14,Platinum,Fuel,F,26083
2645,Delhi,31-Jan-14,Gold,Fuel,F,291784
2646,Bengaluru,7-Oct-14,Platinum,Fuel,M,78345
2647,Delhi,19-Aug-14,Signature,Fuel,F,16257
2648,Ahmedabad,3-Nov-13,Gold,Fuel,M,78101
2649,Greater Mumbai,22-Apr-14,Platinum,Fuel,F,81462
2650,Greater Mumbai,18-Jan-15,Silver,Fuel,F,253486
2651,Greater Mumbai,24-Feb-14,Gold,Fuel,F,277070
2652,Bengaluru,15-Jul-14,Gold,Fuel,F,132495
2653,Greater Mumbai,14-Oct-13,Silver,Fuel,F,167817
2654,Ahmedabad,7-Jan-14,Silver,Fuel,M,177302
2655,Greater Mumbai,3-Aug-14,Platinum,Fuel,F,57291
2656,Bengaluru,11-Aug-14,Platinum,Fuel,F,241214
2657,Ahmedabad,2-Feb-15,Platinum,Fuel,F,179501
2658,Bengaluru,19-Nov-13,Signature,Fuel,M,93479
2659,Ahmedabad,4-Dec-14,Silver,Fuel,M,87578
2660,Delhi,25-Jan-15,Gold,Fuel,M,63605
2661,Delhi,16-Feb-14,Signature,Fuel,F,163902
2662,Greater Mumbai,4-Nov-14,Platinum,Fuel,F,224403
2663,Greater Mumbai,30-Aug-14,Platinum,Fuel,M,23202
2664,Greater Mumbai,26-Aug-14,Gold,Fuel,M,87619
2665,Greater Mumbai,15-Oct-14,Platinum,Fuel,M,225530
2666,Bengaluru,24-Jun-14,Silver,Fuel,M,185043
2667,Ahmedabad,6-Jan-15,Platinum,Fuel,F,281789
2668,Delhi,19-Oct-14,Silver,Fuel,F,1906
2669,Bengaluru,23-Mar-15,Silver,Fuel,F,115351
2670,Greater Mumbai,15-Apr-14,Silver,Fuel,M,21817
2671,Delhi,8-Apr-15,Platinum,Fuel,F,232608
2672,Delhi,28-Feb-15,Signature,Fuel,F,71447
2673,Ahmedabad,1-Feb-14,Silver,Fuel,M,100240
2674,Bengaluru,15-May-14,Platinum,Fuel,M,168411
2675,Delhi,2-Oct-14,Signature,Fuel,F,297964
2676,Delhi,22-Mar-14,Signature,Fuel,F,135469
2677,Delhi,4-Oct-13,Signature,Fuel,F,298983
2678,Ahmedabad,15-Oct-13,Signature,Fuel,M,55729
2679,Greater Mumbai,28-Nov-13,Silver,Fuel,F,152278
2680,Ahmedabad,22-Nov-13,Signature,Fuel,F,223055
2681,Ahmedabad,29-Apr-15,Platinum,Fuel,F,291811
2682,Bengaluru,20-Aug-14,Platinum,Fuel,M,250917
2683,Delhi,30-Oct-14,Silver,Fuel,F,206113
2684,Ahmedabad,17-Mar-15,Silver,Fuel,F,117475
2685,Delhi,9-Jun-14,Signature,Fuel,M,96379
2686,Bengaluru,20-Mar-15,Signature,Fuel,F,120936
2687,Greater Mumbai,22-Dec-14,Gold,Fuel,M,13835
2688,Ahmedabad,20-Apr-14,Platinum,Bills,M,109997
2689,Ahmedabad,13-Jan-14,Gold,Bills,M,247019
2690,Greater Mumbai,1-Nov-13,Silver,Grocery,F,148013
2691,Bengaluru,9-Jan-15,Signature,Food,M,257741
2692,Ahmedabad,17-Jan-15,Silver,Fuel,F,111015
2693,Delhi,22-May-14,Platinum,Entertainment,F,11631
2694,Greater Mumbai,14-Aug-14,Silver,Food,M,9128
2695,Bengaluru,25-Jan-15,Gold,Fuel,F,290043
2696,Bengaluru,26-Nov-13,Silver,Entertainment,M,164551
2697,Greater Mumbai,5-Nov-14,Platinum,Bills,F,227195
2698,Delhi,3-May-15,Signature,Fuel,M,180264
2699,Greater Mumbai,27-Dec-13,Platinum,Entertainment,M,265531
2700,Bengaluru,25-Jun-14,Gold,Grocery,F,299646
2701,Bengaluru,17-Jan-14,Signature,Food,M,89816
2702,Bengaluru,11-Feb-15,Gold,Food,F,48145
2703,Delhi,31-Dec-13,Signature,Food,M,247438
2704,Bengaluru,25-Jan-15,Platinum,Grocery,M,275057
2705,Greater Mumbai,25-Oct-13,Silver,Food,F,296385
2706,Delhi,13-Apr-15,Platinum,Entertainment,F,51330
2707,Greater Mumbai,30-Nov-14,Platinum,Food,M,88755
2708,Ahmedabad,13-Nov-13,Silver,Grocery,M,204415
2709,Bengaluru,11-Sep-14,Gold,Entertainment,M,296195
2710,Greater Mumbai,26-Jan-14,Signature,Fuel,F,127251
2711,Greater Mumbai,9-Mar-14,Platinum,Grocery,M,108713
2712,Bengaluru,1-Nov-14,Silver,Fuel,F,125542
2713,Bengaluru,16-Feb-15,Signature,Entertainment,M,193985
2714,Ahmedabad,18-Feb-15,Platinum,Bills,M,117441
2715,Greater Mumbai,21-May-15,Gold,Bills,F,282591
2716,Delhi,25-Apr-14,Silver,Bills,M,199280
2717,Delhi,22-Jan-15,Signature,Grocery,M,29059
2718,Greater Mumbai,13-Dec-13,Signature,Grocery,M,256857
2719,Delhi,12-Jan-15,Gold,Bills,F,55505
2720,Ahmedabad,5-Jan-15,Signature,Food,M,159559
2721,Ahmedabad,8-Mar-14,Platinum,Fuel,F,162915
2722,Delhi,15-Nov-13,Signature,Bills,M,50110
2723,Greater Mumbai,18-Nov-13,Platinum,Food,F,256707
2724,Bengaluru,6-Dec-13,Platinum,Grocery,M,76757
2725,Ahmedabad,28-Jan-15,Platinum,Food,F,288042
2726,Greater Mumbai,27-Dec-14,Gold,Bills,M,241788
2727,Ahmedabad,21-Sep-14,Gold,Fuel,F,17222
2728,Bengaluru,11-Mar-14,Gold,Entertainment,F,169743
2729,Greater Mumbai,25-Mar-15,Gold,Food,F,175643
2730,Delhi,26-Oct-14,Silver,Bills,M,74766
2731,Greater Mumbai,2-Nov-14,Platinum,Bills,M,132633
2732,Delhi,8-Jul-14,Gold,Entertainment,M,219572
2733,Delhi,13-Mar-15,Gold,Food,F,64944
2734,Ahmedabad,29-Oct-14,Signature,Entertainment,M,204424
2735,Ahmedabad,23-May-14,Gold,Grocery,F,107931
2736,Ahmedabad,31-Mar-14,Silver,Food,M,269855
2737,Greater Mumbai,15-Nov-13,Signature,Entertainment,F,163790
2738,Greater Mumbai,4-Dec-14,Gold,Food,M,161616
2739,Bengaluru,22-Nov-13,Silver,Food,M,192864
2740,Bengaluru,11-Jan-15,Silver,Bills,F,175646
2741,Delhi,17-Dec-13,Platinum,Bills,F,52788
2742,Greater Mumbai,5-May-14,Silver,Food,M,159874
2743,Greater Mumbai,29-Nov-13,Gold,Fuel,F,157154
2744,Bengaluru,18-Mar-14,Silver,Food,F,5482
2745,Bengaluru,4-Mar-14,Silver,Fuel,M,196038
2746,Ahmedabad,21-Dec-14,Signature,Bills,M,239284
2747,Greater Mumbai,27-Nov-14,Platinum,Entertainment,F,147137
2748,Delhi,6-Feb-14,Silver,Food,M,42655
2749,Greater Mumbai,2-Jul-14,Signature,Fuel,M,298490
2750,Greater Mumbai,6-Jan-14,Silver,Entertainment,F,120368
2751,Bengaluru,28-Jan-15,Gold,Entertainment,M,221098
2752,Greater Mumbai,24-Feb-15,Signature,Entertainment,M,260667
2753,Greater Mumbai,11-May-15,Silver,Entertainment,F,215804
2754,Bengaluru,25-Mar-15,Silver,Fuel,F,96551
2755,Bengaluru,24-Apr-15,Platinum,Grocery,F,110047
2756,Bengaluru,23-May-15,Signature,Entertainment,F,211778
2757,Delhi,28-May-14,Gold,Entertainment,M,188921
2758,Bengaluru,24-Oct-13,Silver,Bills,F,73331
2759,Bengaluru,16-May-14,Silver,Bills,F,65766
2760,Bengaluru,17-Nov-14,Gold,Entertainment,M,69950
2761,Delhi,10-Jan-15,Signature,Grocery,F,186422
2762,Ahmedabad,25-Nov-13,Gold,Entertainment,M,239719
2763,Delhi,18-Sep-14,Signature,Food,F,164220
2764,Bengaluru,18-Oct-13,Silver,Entertainment,M,120914
2765,Bengaluru,5-Mar-15,Silver,Bills,M,202099
2766,Delhi,14-Mar-15,Signature,Food,M,210102
2767,Greater Mumbai,2-Feb-15,Platinum,Grocery,M,140989
2768,Ahmedabad,18-Oct-13,Platinum,Grocery,F,139167
2769,Bengaluru,22-Feb-15,Silver,Grocery,M,192443
2770,Bengaluru,15-Dec-14,Gold,Grocery,F,227409
2771,Greater Mumbai,12-May-15,Platinum,Fuel,M,277955
2772,Bengaluru,7-Nov-13,Platinum,Bills,F,62196
2773,Greater Mumbai,5-Sep-14,Silver,Fuel,M,251022
2774,Bengaluru,16-Jan-15,Gold,Bills,F,167044
2775,Delhi,9-Apr-15,Signature,Grocery,M,257743
2776,Delhi,27-Dec-14,Platinum,Entertainment,F,176982
2777,Delhi,18-Sep-14,Gold,Entertainment,M,256116
2778,Bengaluru,20-May-14,Platinum,Food,F,261710
2779,Greater Mumbai,17-Nov-13,Platinum,Entertainment,M,289444
2780,Delhi,3-Jun-14,Gold,Bills,M,272172
2781,Bengaluru,23-Feb-15,Signature,Fuel,F,298658
2782,Bengaluru,7-Jan-15,Signature,Fuel,F,193569
2783,Delhi,16-Jul-14,Platinum,Bills,M,108597
2784,Ahmedabad,15-Jan-14,Platinum,Food,F,126260
2785,Bengaluru,22-Oct-14,Gold,Entertainment,M,287663
2786,Greater Mumbai,16-Oct-14,Signature,Grocery,M,15555
2787,Ahmedabad,9-Mar-14,Signature,Food,F,200963
2788,Ahmedabad,12-Jul-14,Platinum,Fuel,F,74080
2789,Greater Mumbai,15-Apr-14,Platinum,Bills,F,276680
2790,Bengaluru,5-Mar-14,Gold,Grocery,M,247639
2791,Greater Mumbai,31-Dec-13,Signature,Entertainment,F,114228
2792,Delhi,14-Jun-14,Gold,Food,M,275614
2793,Greater Mumbai,26-Jul-14,Gold,Grocery,M,266128
2794,Bengaluru,17-Aug-14,Platinum,Bills,M,244187
2795,Ahmedabad,27-Jan-15,Silver,Fuel,M,2796
2796,Bengaluru,19-Dec-14,Gold,Fuel,M,10499
2797,Ahmedabad,29-Dec-14,Gold,Grocery,M,148104
2798,Ahmedabad,11-Nov-13,Signature,Food,M,236181
2799,Greater Mumbai,29-Jan-15,Platinum,Entertainment,F,162995
2800,Delhi,31-Jul-14,Platinum,Fuel,M,65124
2801,Delhi,5-Mar-15,Silver,Fuel,F,265034
2802,Bengaluru,16-Jun-14,Silver,Bills,F,224507
2803,Ahmedabad,12-Apr-15,Platinum,Grocery,M,263963
2804,Delhi,20-Apr-15,Gold,Entertainment,F,240343
2805,Ahmedabad,4-Jun-14,Signature,Food,M,217825
2806,Greater Mumbai,22-May-14,Signature,Fuel,M,59880
2807,Bengaluru,30-Nov-14,Gold,Bills,F,262773
2808,Delhi,29-Jan-14,Silver,Entertainment,F,9503
2809,Delhi,5-Apr-14,Platinum,Entertainment,M,93447
2810,Ahmedabad,20-May-14,Gold,Food,M,4882
2811,Greater Mumbai,18-Jul-14,Silver,Fuel,F,15541
2812,Delhi,27-Nov-13,Platinum,Grocery,M,167142
2813,Ahmedabad,20-Jul-14,Gold,Grocery,M,70267
2814,Delhi,6-Jan-15,Silver,Food,M,221745
2815,Bengaluru,27-Apr-15,Gold,Grocery,M,297452
2816,Delhi,16-Dec-13,Gold,Food,F,41669
2817,Delhi,5-Nov-13,Signature,Grocery,M,79234
2818,Delhi,5-Nov-14,Silver,Food,M,237680
2819,Greater Mumbai,14-Mar-15,Silver,Entertainment,F,125663
2820,Greater Mumbai,8-Aug-14,Gold,Food,F,128839
2821,Delhi,10-May-15,Signature,Bills,M,265126
2822,Ahmedabad,16-Apr-14,Silver,Food,M,157833
2823,Ahmedabad,10-Feb-15,Signature,Bills,F,220991
2824,Greater Mumbai,4-Dec-14,Signature,Bills,M,225176
2825,Greater Mumbai,3-Apr-14,Gold,Food,M,119583
2826,Greater Mumbai,15-Oct-13,Signature,Food,M,35155
2827,Greater Mumbai,21-Feb-15,Silver,Bills,M,176298
2828,Greater Mumbai,5-Sep-14,Gold,Bills,F,168927
2829,Ahmedabad,18-Mar-14,Signature,Grocery,F,77131
2830,Delhi,20-Jan-14,Signature,Entertainment,M,203480
2831,Greater Mumbai,9-Apr-15,Silver,Entertainment,M,23089
2832,Ahmedabad,15-Feb-15,Signature,Food,F,154671
2833,Delhi,18-Oct-14,Gold,Fuel,F,47677
2834,Bengaluru,26-Feb-15,Silver,Fuel,F,50870
2835,Greater Mumbai,10-Apr-15,Silver,Fuel,F,120226
2836,Greater Mumbai,6-Aug-14,Platinum,Entertainment,F,100781
2837,Greater Mumbai,23-Jun-14,Silver,Entertainment,F,19392
2838,Delhi,18-Jan-15,Platinum,Entertainment,F,269169
2839,Delhi,27-Dec-13,Platinum,Food,F,199816
2840,Bengaluru,14-Nov-13,Signature,Bills,F,107325
2841,Bengaluru,27-Jan-14,Gold,Food,F,290435
2842,Bengaluru,1-Dec-13,Silver,Fuel,M,79875
2843,Greater Mumbai,7-Oct-13,Platinum,Bills,F,212803
2844,Bengaluru,4-Nov-13,Gold,Grocery,M,42697
2845,Ahmedabad,2-Mar-15,Platinum,Fuel,F,202077
2846,Ahmedabad,14-Oct-14,Silver,Entertainment,M,134634
2847,Ahmedabad,26-Jan-15,Silver,Fuel,F,175333
2848,Bengaluru,7-May-15,Silver,Grocery,M,164063
2849,Bengaluru,9-Aug-14,Gold,Food,F,118491
2850,Bengaluru,19-Nov-14,Silver,Grocery,F,286456
2851,Delhi,21-May-14,Gold,Fuel,M,206972
2852,Bengaluru,5-May-14,Platinum,Bills,M,131247
2853,Greater Mumbai,8-Dec-14,Silver,Grocery,F,149007
2854,Bengaluru,4-Jan-14,Platinum,Fuel,F,65269
2855,Greater Mumbai,10-Dec-13,Signature,Fuel,F,253895
2856,Bengaluru,1-Feb-14,Gold,Bills,M,181864
2857,Ahmedabad,3-Nov-14,Silver,Entertainment,M,214376
2858,Delhi,19-Mar-14,Signature,Grocery,F,59308
2859,Greater Mumbai,14-Oct-13,Gold,Bills,F,16263
